formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C43H73NO8	[M - H4O2 + H]+	C43H70NO6+	69.106	69.106	0.000	47	0.880	-1.012	1.223	-51715.672		696.520	651	592792301325978408	592789514739366976	1790
1	C42H83NO7	[M - H2O + H]+	C42H82NO6+	44.453	37.884	6.569	37	0.778	-2.481	2.481	-25854.446		696.614	663	592792922481434048	592789514802281541	1791
1	C42H83NO7	[M - H2O + H]+	C42H82NO6+	17.259	10.335	6.924	7	0.937	-2.029	2.029	-25853.872		696.614	712	592792967909941215	592789514856807498	1792
1	C43H87NO6	[M - H2O + H]+	C43H86NO5+	6.554	6.554	0.000	4	1.000	-1.202	1.202	-25852.574		696.650	666	592792686212094262	592789514919722063	1793
1	C43H75NO8	[M - H4O2 + H]+	C43H72NO6+	178.074	178.074	0.000	33	0.670	11.133	11.133	-51566.264		698.536	658	592792554594833300	592789514978442324	1794
1	C42H66O8	[M + H]+	C42H67O8+	3.692	3.692	0.000	0	0.000	7.623	7.623	7.626		699.488	519	592791207933826652	592789515062328409	1795
1	C37H37N5O5S	[M + K]+	C37H37KN5O5S+	38.549	38.549	0.000	16	0.867	-0.405	1.220	-1.222		702.214	713	592793759651933730	592789515121048670	1796
1	C33H44N6O10	[M + H3N + H]+	C33H48N7O10+	58.305	51.770	6.535	22	0.930	0.390	0.390	-0.024		702.346	480	592791053474384281	592789515192351843	1797
1	C39H77NO10	[M - H2O + H]+	C39H76NO9+	17.006	10.158	6.848	7	0.869	1.110	1.110	-25635.936		702.551	656	592792433186508513	592789515255266408	1798
1	C37H50O12	[M + H3N + H]+	C37H54NO12+	48.637	48.637	0.000	13	0.927	0.315	0.426	-3.738		704.361	499	592791344005438131	592789515322375277	1799
1	C27H36N6O12S	[M + K]+	C27H36KN6O12S+	39.954	39.954	0.000	37	0.869	-0.085	4.349	-8.159		707.169	717	592794060085735204	592789515381095538	1801
1	C43H67NO8	[M - H2O + H]+	C43H66NO7+	105.212	102.370	2.842	37	0.948	3.783	3.783	-25413.623		708.489	621	592791972077304913	592789515498536060	1804
1	C46H65N3O3	[M + H]+	C46H66N3O3+	32.069	32.069	0.000	13	0.971	-0.880	3.237	2.683		708.512	760	592793470010075852	592789515553062017	1805
1	C32H75N11O7	[M - H2O + H]+	C32H74N11O6+	37.720	37.720	0.000	13	0.804	3.898	5.282	-25423.690		708.578	745	592793434534652298	592789515607587974	1806
1	C39H77N7O4	[M + H]+	C39H78N7O4+	180.235	175.010	5.225	55	0.946	8.976	8.976	3.852		708.614	662	592792836468841574	592789515666308235	1807
1	C35H57N7O7	[M + Na]+	C35H57N7NaO7+	83.350	83.350	0.000	41	0.920	2.240	7.782	7.562		710.427	631	592792211949553449	592789515725028496	1808
1	C42H81NO8	[M - H2O + H]+	C42H80NO7+	35.034	35.034	0.000	9	0.830	1.275	1.275	-25345.379		710.593	681	592792977846247505	592789515783748757	1809
1	C42H81NO8	[M - H2O + H]+	C42H80NO7+	41.873	34.962	6.910	9	0.820	0.793	0.793	-25345.480		710.593	677	592793013413945845	592789515842469018	1810
1	C44H81N5O3	[M - H2O + H]+	C44H80N5O2+	211.973	205.056	6.917	54	0.954	10.640	10.640	-25345.582		710.630	666	592792785508047786	592789515901189279	1811
1	C38H50O12	[M + H3N + H]+	C38H54NO12+	119.327	114.691	4.637	21	0.701	-0.348	0.348	-3.884		716.361	496	592791299742947671	592789515955715236	1812
1	C35H61N5O6S	[M + K]+	C35H61KN5O6S+	48.383	48.383	0.000	36	0.843	-0.231	7.063	4.992		718.401	553	592791552147776525	592789516014435497	1813
1	C39H79NO12	[M - H4O2 + H]+	C39H76NO10+	15.021	8.056	6.965	2	0.873	-4.386	4.386	-50129.554		718.547	660	592792475402178795	592789516073155758	1814
1	C35H72N8O6	[M + H3N + H]+	C35H76N9O6+	7.276	7.276	0.000	3	0.907	-4.517	5.946	9.633		718.598	752	592793474292460326	592789516131876019	1815
1	C38H68N6O8	[M - H2O + H]+	C38H67N6O7+	7.030	7.030	0.000	4	0.941	-4.369	4.369	-25041.864		719.500	470	592791119924743914	592789516190596280	1816
1	C44H81NO6	[M + H]+	C44H82NO6+	7.973	0.964	7.010	0	0.000	0.447	0.447	0.450		720.614	677	592792582507926860	592789516249316541	1817
1	C43H70O6	[M + K]+	C43H70KO6+	7.296	7.296	0.000	1	0.972	-2.626	2.626	2.359		721.482	609	592791855714726844	592789516308036802	1818
1	C43H69N3O7	[M - H2O + H]+	C43H68N3O6+	121.860	121.860	0.000	47	0.942	2.166	2.171	-24934.705		722.505	650	592792445714894662	592789516366757063	1819
1	C40H77NO8	[M + Na]+	C40H77NNaO8+	23.771	23.771	0.000	12	0.985	-0.265	1.497	3.862		722.557	663	592792769930402602	592789516421283020	1820
1	C41H85O9	[M + H]+	C41H86O9+	8.820	3.369	5.451	0	0.000	4.222	4.222	4.227		722.630	713	592793256092182299	592789516480003281	1821
1	C42H81NO9	[M - H2O + H]+	C42H80NO8+	44.363	37.587	6.776	11	0.924	1.575	1.647	-24786.790		726.589	669	592792641999935319	592789516534529238	1822
1	C30H37N9O14	[M - H2O + H]+	C30H36N9O13+	7.936	7.936	0.000	8	0.796	1.551	3.347	-24659.889		730.246	713	592793036092547745	592789516593249499	1823
1	C38H80NO8P	[M + Na]+	C38H80NNaO8P+	21.108	21.108	0.000	7	0.935	3.270	3.270	-7.038		732.546	660	592792323912305757	592789516651969760	1824
1	C44H79NO8	[M - H2O + H]+	C44H78NO7+	34.328	27.537	6.792	15	0.956	0.406	0.849	-24584.747		732.578	731	592793432785627501	592789516714884325	1825
1	C44H79NO8	[M - H2O + H]+	C44H78NO7+	26.850	20.144	6.706	14	0.989	-0.744	0.744	-24584.803		732.578	731	592793402607609971	592789516773604586	1826
1	C44H79N5O2	[M + Na]+	C44H79N5NaO2+	78.469	72.960	5.509	52	0.888	-1.536	2.180	1.860		732.614	663	592792750363974380	592789516832324847	1827
1	C45H83NO7	[M - H2O + H]+	C45H82NO6+	20.770	20.770	0.000	8	0.725	-3.096	3.096	-24583.086		732.614	777	592793449827084783	592789516886850804	1828
1	C44H81NO8	[M - H2O + H]+	C44H80NO7+	20.601	20.601	0.000	15	0.975	-0.520	0.622	-24517.275		734.593	753	592793600264187257	592789516945571065	1829
1	C40H56O11	[M + Na]+	C40H56NaO11+	5.250	5.250	0.000	1	0.944	0.684	0.684	-0.644		735.371	433	592790810712260060	592789517000097022	1830
1	C44H85NO9	[M - H4O2 + H]+	C44H82NO7+	43.058	36.148	6.910	19	0.991	-1.514	1.514	-48900.847		736.609	677	592792927019671039	592789517054622979	1831
1	C44H85NO8	[M - H2O + H]+	C44H84NO7+	27.166	20.319	6.847	12	0.996	-1.726	1.726	-24383.560		738.625	732	592793395041085450	592789517113343240	1832
1	C45H91NO8	[M - H4O2 + H]+	C45H88NO6+	96.795	89.755	7.040	53	0.957	-1.420	1.586	-48765.943		738.660	667	592792780621683560	592789517167869197	1833
1	C40H58N4O8	[M + H3N + H]+	C40H62N5O8+	153.430	146.652	6.777	55	0.972	-2.326	2.326	-1.608		740.458	674	592792931331415603	592789517222395154	1834
1	C40H83N7O6	[M - H2O + H]+	C40H82N7O5+	5.032	5.032	0.000	5	0.989	1.859	1.859	-24313.948		740.640	615	592791981329939647	592789517276921111	1835
1	C46H77NO5	[M + H3N + H]+	C46H81N2O5+	26.927	26.927	0.000	13	0.952	-0.477	0.919	1.011		741.615	662	592792651793635239	592789517335641372	1836
1	C42H80NO7P	[M + H]+	C42H81NO7P+	3001.658	3001.658	0.000	4	1.000	-1.318	1.318	-0.279	PC 34:3	742.574	778	592793376409986967	592789517390167329	1837
1	C46H79NO5	[M + H3N + H]+	C46H83N2O5+	41.858	32.503	9.356	15	0.905	-1.148	1.148	0.349		743.630	663	592792749596416709	592789517453081894	1838
1	C37H58O14	[M + H3N + H]+	C37H62NO14+	144.966	138.035	6.931	50	0.944	-1.431	1.473	-0.231		744.416	574	592791822248374511	592789517520190763	1839
1	C37H58O14	[M + H3N + H]+	C37H62NO14+	141.969	134.828	7.142	51	0.923	-1.379	1.379	0.078		744.417	586	592791724554644600	592789517587299632	1840
1	C39H67N7O8	[M - H2O + H]+	C39H66N7O7+	36.935	36.935	0.000	17	0.911	-0.630	2.943	-24187.695		744.505	628	592792078478409733	592789517650214197	1841
1	C46H83NO7	[M - H2O + H]+	C46H82NO6+	13.161	6.345	6.815	6	0.941	-2.143	2.143	-24187.696		744.614	763	592793482089671586	592789517708934458	1842
1	C41H73NO9	[M + Na]+	C41H73NNaO9+	32.765	32.765	0.000	13	0.929	-0.413	1.780	3.813		746.521	611	592791940536138208	592789517771849023	1843
1	C44H77NO9	[M - H2O + H]+	C44H76NO8+	33.306	33.306	0.000	15	0.747	-0.538	0.854	-24124.445		746.557	662	592792679530567869	592789517826374980	1844
1	C42H84NO7P	[M + H]+	C42H85NO7P+	2005.366	1998.249	7.118	2	0.980	-0.945	0.945	-0.612	PC 34:1	746.605	778	592793429547624807	592789517885095241	1845
1	C46H85NO7	[M - H2O + H]+	C46H84NO6+	16.607	9.483	7.124	5	0.884	-1.510	1.510	-24122.191		746.630	679	592793056376202161	592789517943815502	1846
1	C46H85NO7	[M - H2O + H]+	C46H84NO6+	12.047	4.974	7.072	5	0.978	-2.212	2.212	-24122.136		746.630	677	592792857759128851	592789517998341459	1847
1	C32H62N18O3	[M + H]+	C32H63N18O3+	7.058	7.058	0.000	3	0.956	3.923	3.923	-1.357		747.531	491	592791166422799047	592789518052867416	1848
1	C44H79NO9	[M - H2O + H]+	C44H78NO8+	31.763	31.763	0.000	13	0.953	-0.281	1.243	-24060.020		748.572	663	592792745674742430	592789518111587677	1849
1	C42H57N3O8	[M + H3N + H]+	C42H61N4O8+	4.832	4.832	0.000	2	1.000	0.786	0.786	-0.015		749.448	398	592790528662091365	592789518166113634	1850
1	C42H81NO8	[M + Na]+	C42H81NNaO8+	9.998	9.998	0.000	9	0.985	0.351	2.918	3.358		750.588	669	592792879082970481	592789518224833895	1851
1	C39H71N5O10	[M - H2O + H]+	C39H70N5O9+	126.395	119.884	6.511	40	0.926	3.105	3.105	-23936.581		752.515	620	592791928188106898	592789518279359852	1852
1	C50H70O4	[M + H3N + H]+	C50H74NO4+	146.454	146.454	0.000	48	0.743	-1.742	1.742	-3.397		752.559	620	592791904456734390	592789518338080113	1853
1	C50H70O4	[M + H3N + H]+	C50H74NO4+	147.372	147.372	0.000	49	0.859	-0.932	1.011	-3.304		752.559	643	592792238533052674	592789518392606070	1854
1	C50H70O4	[M + H3N + H]+	C50H74NO4+	158.225	158.225	0.000	50	0.867	-0.421	0.495	-4.021		752.558	778	592793409364633804	592789518447132027	1855
1	C50H70O4	[M + H3N + H]+	C50H74NO4+	165.127	165.127	0.000	56	0.928	-0.944	0.944	-3.025		752.559	653	592792472113844358	592789518501657984	1856
1	C43H74O9	[M + H3N + H]+	C43H78NO9+	167.173	167.173	0.000	52	0.927	-2.876	2.876	0.041		752.567	667	592792694088997302	592789518560378245	1857
1	C42H83NO8	[M + Na]+	C42H83NNaO8+	124.208	124.208	0.000	51	0.889	0.096	0.458	-7.068		752.596	779	592793786038300266	592789518614904202	1858
1	C44H81NO8	[M + H]+	C44H82NO8+	46.483	46.483	0.000	37	0.835	-1.226	1.321	-2.172		752.602	669	592792652963846095	592789518673624463	1859
1	C46H77NO8	[M - H2O + H]+	C46H76NO7+	48.220	41.159	7.060	15	0.998	0.366	1.020	-23868.532		754.562	691	592792997978907019	592789518728150420	1860
1	C41H82NO7P	[M + Na]+	C41H82NNaO7P+	4094.343	4094.343	0.000	47	0.688	2.173	2.173	1.589	LPE(36:1)	754.573	779	592793803398524661	592789518782676377	1861
1	C44H80O8	[M + H3N + H]+	C44H84NO8+	48.305	41.457	6.848	14	0.931	-3.148	3.148	-0.497		754.619	672	592792591823476191	592789518837202334	1862
1	C34H41NO17	[M + Na]+	C34H41NNaO17+	16.839	16.839	0.000	30	0.916	2.143	3.322	-5.763		758.222	765	592793497843477518	592789518891728291	1863
1	C41H81N3O10	[M - H2O + H]+	C41H80N3O9+	57.774	57.774	0.000	42	0.827	3.261	3.261	-23736.698		758.593	664	592792567261631648	592789518946254248	1864
1	C46H79NO7	[M + H]+	C46H80NO7+	10.782	10.782	0.000	14	0.850	0.318	0.707	0.514		758.593	728	592793499277929524	592789519000780205	1865
1	C41H81N3O10	[M - H2O + H]+	C41H80N3O9+	39.937	39.937	0.000	14	0.973	3.227	3.227	-23736.185		758.593	738	592793429132388685	592789519055306162	1866
1	C40H64O12	[M + Na]+	C40H64NaO12+	40.059	40.059	0.000	14	0.980	-0.711	0.809	0.371		759.429	677	592792965707931582	592789519114026423	1867
1	C29H43N3O16S	[M + K]+	C29H43KN3O16S+	38.073	38.073	0.000	22	0.936	-2.699	7.365	2.169		760.201	698	592793095077045452	592789519168552380	1868
1	C46H83NO8	[M - H2O + H]+	C46H82NO7+	26.786	26.786	0.000	11	0.968	0.336	0.854	-23679.689		760.608	667	592792850926607562	592789519223078337	1869
1	C46H83NO8	[M - H2O + H]+	C46H82NO7+	34.151	25.050	9.101	10	0.961	-1.567	1.567	-23678.895		760.609	767	592793450523339281	592789519281798598	1870
1	C46H83NO8	[M - H2O + H]+	C46H82NO7+	27.340	18.177	9.163	15	0.995	2.142	2.142	-23678.989		760.609	768	592793411591809294	592789519336324555	1871
1	C45H87NO6	[M + Na]+	C45H87NNaO6+	102.424	102.424	0.000	53	0.928	0.485	1.242	2.879		760.645	667	592792613772269168	592789519395044816	1872
1	C43H68O10	[M + H3N + H]+	C43H72NO10+	50.743	50.743	0.000	25	0.956	-1.115	1.115	0.651		762.516	705	592793065637225468	592789519453765077	1873
1	C43H81NO8	[M + Na]+	C43H81NNaO8+	27.543	27.543	0.000	7	0.966	-1.132	3.444	3.830		762.588	699	592793217462642331	592789519512485338	1874
1	C40H66N2O10S2	[M - H4O2 + H]+	C40H63N2O8S2+	2.410	2.410	0.000	4	0.902	2.334	2.334	-47185.383		763.402	445	592790892337611253	592789519567011295	1875
1	C50H71NO6	[M - H2O + H]+	C50H70NO5+	135.445	135.445	0.000	52	0.903	-3.005	3.425	-23549.394		764.531	724	592793460338010737	592789519629925860	1876
1	C37H77N5O13	[M - H4O2 + H]+	C37H74N5O11+	8.145	8.145	0.000	7	0.243	-0.305	0.305	-47114.771		764.538	765	592793487064116187	592789519692840425	1877
1	C46H87NO8	[M - H2O + H]+	C46H86NO7+	19.596	19.596	0.000	17	0.873	-1.935	1.935	-23553.976		764.640	727	592793500045487179	592789519759949294	1878
1	C40H73N5O10	[M - H2O + H]+	C40H72N5O9+	100.982	100.982	0.000	42	0.749	2.388	2.566	-23497.256		766.532	649	592792309995604905	592789519818669555	1879
1	C41H77NO10	[M + Na]+	C41H77NNaO10+	153.440	153.440	0.000	55	0.884	-1.854	2.130	3.394		766.547	734	592793383892625342	592789519885778424	1880
1	C41H77NO10	[M + Na]+	C41H77NNaO10+	33.947	33.947	0.000	17	0.968	0.072	0.931	3.368		766.547	744	592793462984616625	592789519944498685	1881
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.239	3001.239	0.000	4	0.993	-2.395	2.395	-0.609	PC 36:5	766.574	747	592793475122932571	592789520003218946	1882
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.234	3001.234	0.000	4	1.000	-1.758	1.758	-0.440	PC 36:5	766.574	747	592793399751288865	592789520061939207	1883
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.238	3001.238	0.000	4	0.986	-2.805	2.805	-0.570	PC 36:5	766.574	767	592793410606147848	592789520116465164	1884
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.253	3001.253	0.000	4	1.000	-2.094	2.094	-0.479	PC 36:5	766.574	737	592793562150546689	592789520175185425	1885
1	C44H80NO7P	[M + H]+	C44H81NO7P+	1997.899	1997.899	0.000	2	0.979	-2.086	2.086	-0.140	PC 36:5	766.574	617	592791901092902550	592789520233905686	1886
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.929	3001.929	0.000	4	0.995	-0.070	0.858	-0.322	PC 36:5	766.574	649	592792277955316362	592789520288431643	1887
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.213	3001.213	0.000	4	0.995	-1.622	1.622	0.043	PC 36:5	766.575	631	592792086313369752	592789520347151904	1888
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.287	3001.287	0.000	4	1.000	-1.782	1.782	-0.400	PC 36:5	766.574	729	592793489907854345	592789520405872165	1889
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.220	3001.220	0.000	4	0.994	-2.990	2.990	-0.153	PC 36:5	766.574	632	592792093171056906	592789520464592426	1890
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3013.519	3013.519	0.000	4	0.972	-1.614	1.614	-0.048	PC 36:5	766.574	778	592793368780547969	592789520523312687	1891
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.214	3001.214	0.000	4	0.995	-2.678	2.678	-0.635	PC 36:5	766.574	720	592793475387173725	592789520577838644	1892
1	C44H80NO7P	[M + H]+	C44H81NO7P+	2995.065	2995.065	0.000	4	1.000	-2.158	2.158	-0.779	PC 36:5	766.574	700	592793048721597233	592789520636558905	1893
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.271	3001.271	0.000	4	0.995	-2.326	2.326	-0.609	PC 36:5	766.574	715	592793053398246246	592789520691084862	1894
1	C44H80NO7P	[M + H]+	C44H81NO7P+	3001.315	3001.315	0.000	4	0.994	-2.502	2.502	-0.087	PC 36:5	766.574	660	592792245654980981	592789520745610819	1895
1	C44H80NO7P	[M + H]+	C44H81NO7P+	2990.943	2990.943	0.000	4	1.000	-2.486	2.486	-0.687	PC 36:5	766.574	692	592793276220647261	592789520800136776	1896
1	C43H77NO10	[M + H]+	C43H78NO10+	30.708	30.708	0.000	20	0.973	-1.834	1.834	-1.033		768.561	761	592793412397115686	592789520854662733	1897
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3009.614	3001.253	8.361	4	0.995	-2.118	2.118	-0.321	PC 36:4	768.590	644	592792123567178466	592789520913382994	1898
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3009.629	3001.277	8.351	4	1.000	-1.398	1.398	-0.413	PC 36:4	768.590	644	592792113253384737	592789520972103255	1899
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3001.030	3001.030	0.000	4	1.000	-1.590	1.590	-0.907	PC 36:4	768.589	354	592790495577420533	592789521030823516	1900
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3006.858	3001.261	5.597	4	1.000	-1.678	1.678	-0.712	PC 36:4	768.590	779	592793781177101876	592789521093738081	1901
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3005.852	3001.266	4.586	4	1.000	-1.582	1.582	-0.556	PC 36:4	768.590	664	592792785625488322	592789521148264038	1902
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3007.664	3001.311	6.353	4	1.000	-1.542	1.542	0.277	PC 36:4	768.590	697	592793136550323590	592789521206984299	1903
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3007.731	3001.300	6.431	4	0.995	-1.878	1.878	0.095	PC 36:4	768.590	697	592793273657927499	592789521265704560	1904
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3007.660	3001.174	6.486	4	1.000	-2.678	2.678	0.134	PC 36:4	768.590	722	592793722863693305	592789521324424821	1905
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3006.567	3001.235	5.332	4	1.000	-1.694	1.694	-0.725	PC 36:4	768.590	618	592791941232392708	592789521383145082	1906
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3006.762	3001.268	5.493	4	1.000	-1.902	1.902	-0.269	PC 36:4	768.590	611	592791821317239021	592789521437671039	1907
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3007.627	3001.281	6.347	4	1.000	-1.774	1.774	-0.426	PC 36:4	768.590	639	592792110904574395	592789521496391300	1908
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3007.396	3001.129	6.268	4	1.000	-2.798	2.798	0.290	PC 36:4	768.590	732	592793377026549663	592789521550917257	1909
1	C44H82NO7P	[M + H]+	C44H83NO7P+	2004.333	1998.003	6.330	3	0.994	-1.949	1.949	0.238	PC 36:4	768.590	712	592793144444003782	592789521605443214	1910
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3001.120	3001.120	0.000	4	1.000	-2.398	2.398	-0.881	PC 36:4	768.589	742	592793427697936713	592789521664163475	1911
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3008.369	3001.142	7.227	4	0.983	-2.454	2.454	-1.037	PC 36:4	768.589	759	592793391215880165	592789521718689432	1912
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3007.176	3001.140	6.036	4	0.986	-2.462	2.462	-0.920	PC 36:4	768.589	753	592793723367009798	592789521773215389	1913
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3007.529	3001.255	6.273	4	1.000	-1.630	1.630	-0.738	PC 36:4	768.590	669	592792849873837251	592789522091982498	1914
1	C44H82NO7P	[M + H]+	C44H83NO7P+	3008.155	3001.286	6.868	4	1.000	-1.894	1.894	-0.373	PC 36:4	768.590	578	592791554857296964	592789522251366055	1915
1	C48H80O7	[M + H]+	C48H81O7+	3.959	3.959	0.000	0	0.000	-5.505	5.505	-5.940		769.593	746	592793399977781283	592789522322669228	1916
1	C42H83N4O7P	[M - H2O + H]+	C42H82N4O6P+	3.158	3.158	0.000	4	0.887	-2.528	2.528	-23407.456		769.593	753	592793724059069970	592789522393972401	1917
1	C42H83N4O7P	[M - H2O + H]+	C42H82N4O6P+	3.271	3.271	0.000	4	0.882	-3.842	3.842	-23407.509		769.593	768	592793471503248138	592789522452692662	1918
1	C42H83N4O7P	[M - H2O + H]+	C42H82N4O6P+	4.625	4.625	0.000	5	0.880	-2.233	2.233	-23406.964		769.593	664	592792651512616846	592789522519801531	1919
1	C46H76NO6P	[M + H]+	C46H77NO6P+	10.832	6.377	4.455	4	0.347	-1.916	1.916	-9.100	PC 38:10	770.541	652	592792411678117463	592789522582716096	1920
1	C44H84NO7P	[M + H]+	C44H85NO7P+	3006.585	3002.059	4.527	4	0.976	0.521	1.144	-2.760	PC 36:3	770.604	656	592792493328634428	592789522641436357	1921
1	C44H84NO7P	[M + H]+	C44H85NO7P+	3000.357	3000.357	0.000	4	0.975	0.015	1.578	-9.495	PC 36:3	770.599	664	592792566351467616	592789522704350922	1922
1	C44H84NO7P	[M + H]+	C44H85NO7P+	3012.977	3012.977	0.000	4	0.956	0.380	1.506	-7.030	PC 36:3	770.600	778	592793376544204697	592789522767265487	1923
1	C48H83NO5	[M + H3N + H]+	C48H87N2O5+	35.177	35.177	0.000	13	0.671	-0.580	0.855	0.505		771.661	665	592792697113090563	592789522830180052	1924
1	C46H79NO9	[M - H2O + H]+	C46H78NO8+	29.713	29.713	0.000	12	0.956	-0.539	0.602	-23312.024		772.573	663	592792566707983463	592789522893094617	1925
1	C46H81NO9	[M - H2O + H]+	C46H80NO8+	30.468	23.687	6.782	11	0.979	-0.053	0.746	-23252.114		774.588	663	592792788112710648	592789522956009182	1926
1	C34H43NO18	[M + Na]+	C34H43NNaO18+	29.909	29.909	0.000	15	0.956	-5.997	5.997	-6.357		776.232	682	592793040395903712	592789523018923747	1927
1	C32H42N2O15S2	[M + H3N + H]+	C32H46N3O15S2+	26.237	26.237	0.000	19	0.754	-1.720	2.030	-5.354		776.232	738	592793458945501770	592789523081838312	1928
1	C46H75N5O6	[M - H2O + H]+	C46H74N5O5+	20.029	20.029	0.000	12	1.000	1.357	1.357	-23187.411		776.572	660	592792245499791711	592789523144752877	1929
1	C44H83NO8	[M + Na]+	C44H83NNaO8+	29.628	26.229	3.399	10	0.978	-0.294	3.008	3.001		776.603	666	592792697767402012	592789523203473138	1930
1	C44H66N4O9	[M - H2O + H]+	C44H65N4O8+	14.882	7.888	6.993	5	0.922	3.018	3.018	-23164.939		777.480	393	592790515793966203	592789523266387703	1931
1	C44H66N2O12	[M - H4O2 + H]+	C44H63N2O10+	6.430	6.430	0.000	3	0.952	2.188	2.188	-46214.600		779.447	413	592790759944403666	592789523329302268	1932
1	C43H83NO9	[M + Na]+	C43H83NNaO9+	16.825	16.825	0.000	1	0.989	2.007	2.007	3.121		780.598	699	592793203566913127	592789523392216833	1933
1	C45H81NO9	[M + H]+	C45H82NO9+	54.221	47.483	6.738	17	0.985	-1.774	1.774	0.103		780.598	690	592792957533232953	592789523450937094	1934
1	C44H87NO8	[M + Na]+	C44H87NNaO8+	14.147	14.147	0.000	6	0.758	-3.646	4.756	2.704		780.635	674	592792746010286778	592789523513851659	1935
1	C43H85NO8	[M + K]+	C43H85KNO8+	37.223	32.948	4.275	7	0.909	-1.323	1.323	0.157		782.591	771	592793471280949998	592789523576766224	1936
1	C45H80NO6P	[M + Na]+	C45H80NNaO6P+	4002.457	4002.457	0.000	7	0.606	-4.951	4.951	-5.553	PC(O-16:2_O-21:5)	784.557	647	592792178365760974	592789523635486485	1937
1	C48H85NO9	[M - H4O2 + H]+	C48H82NO7+	17.300	17.300	0.000	16	0.947	-1.683	1.750	-45909.028		784.609	731	592793378893014946	592789523698401050	1938
1	C45H75NO12	[M - H4O2 + H]+	C45H72NO10+	58.196	58.196	0.000	47	0.954	-1.753	1.770	-45797.963		786.515	700	592793048558019347	592789523765509919	1939
1	C48H85NO8	[M - H2O + H]+	C48H84NO7+	37.411	30.528	6.883	15	0.988	-1.459	1.459	-22896.151		786.624	762	592793575043837189	592789523836813092	1940
1	C41H69N7O8	[M + H]+	C41H70N7O8+	74.341	74.341	0.000	35	0.980	-1.477	1.533	3.908		788.531	715	592792990131364117	592789523908116265	1941
1	C46H87NO7	[M + Na]+	C46H87NNaO7+	22.952	22.952	0.000	22	0.959	-1.607	2.196	3.278		788.640	705	592793059240911842	592789523975225134	1942
